Unnamed: 0,Country Name,Country Code,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
19058,Turkmenistan,TKM,2000,4582677.0,9.75182899580789,4.01246913103411,1283780.0,45.913,54.0,,11.006699
19063,Turkmenistan,TKM,2005,5052257.0,10.7510842040304,4.2053878098442,1653638.0,47.052,62.0,0.653,7.682419
19068,Turkmenistan,TKM,2010,5564356.0,11.8408188453599,3.76863917405716,300970.0,48.491,68.0,0.7,4.458458
19073,Turkmenistan,TKM,2015,6215770.0,13.2270125337816,3.56561616662135,897079.0,50.317,72.0,0.725,1.3931427
19075,Turkmenistan,TKM,2017,6507061.0,13.8468729385228,3.62729809971045,2136219.0,51.153,73.0,0.732,0.24591827
19077,Turkmenistan,TKM,2019,6803944.0,14.4786329878918,3.72875616489817,2081424.32,52.048,74.0,0.741,0.0
19079,Turkmenistan,TKM,2021,7092043.0,15.0917008916222,3.88663013699789,648370.136,52.998,75.0,0.754,0.0
19188,Tuvalu,TUV,2000,9544.0,318.133333333333,5.97757753562448,,46.018,37.0,0.61,0.91166687
19193,Tuvalu,TUV,2005,9940.0,331.333333333333,5.74978620654962,,49.699,40.0,0.621,0.7730789
19198,Tuvalu,TUV,2010,10614.0,353.8,5.42208403994724,,54.796,49.0,0.636,0.6388626
19203,Tuvalu,TUV,2015,10963.0,365.433333333333,5.41822493842926,,59.73,52.0,0.658,0.51129913
19205,Tuvalu,TUV,2017,10869.0,362.3,5.40988131382832,,61.53,52.0,0.668,0.46199036
19207,Tuvalu,TUV,2019,10581.0,352.7,5.61856157263019,,63.215,52.0,0.681,0.41352844
19209,Tuvalu,TUV,2021,10194.0,339.8,5.75857163878942,,64.785,52.0,0.681,0.36582184
19319,Uganda,UGA,2000,24000150.0,120.11485911616,2.59212338256219,39379.0,14.786,22.0,0.407,38.602325
19324,Uganda,UGA,2005,27963289.0,139.949396927081,2.25065442051541,49368.0,16.96,28.0,0.47,33.095406
19329,Uganda,UGA,2010,32390802.0,161.534021543986,1.9638924340912,154909.0,19.383,36.0,0.514,27.753448
19334,Uganda,UGA,2015,37531446.0,187.170586475165,1.93508400842168,41812.0,22.06,43.0,0.547,22.614296
19336,Uganda,UGA,2017,40177388.0,200.365988430082,1.98361700367381,14958.0,23.196,46.0,0.557,20.625305
19338,Uganda,UGA,2019,42999637.0,214.440639337722,2.0364020510638,19822.5,24.361,48.0,0.569,18.679146
19340,Uganda,UGA,2021,45910930.0,228.959355675244,2.08577565298721,16490.0,25.553,49.0,0.573,16.777878
19384,Ukraine,UKR,2000,49556660.0,85.5383792180892,13.4141415099403,950697.0,67.145,53.0,0.716,1.7747574
19389,Ukraine,UKR,2005,47585556.0,82.131858193241,15.3340711202366,2512910.0,67.79,54.0,0.757,1.5083237
19394,Ukraine,UKR,2010,46456003.0,80.190573430919,14.8995148689343,3956053.0,68.596,65.0,0.782,1.2551727
19399,Ukraine,UKR,2015,45784896.0,79.0362271055948,15.1544965833274,4620530.0,69.061,69.0,0.778,1.0248108
19401,Ukraine,UKR,2017,45436041.0,78.432661833247,15.9568665329263,6794396.0,69.246,71.0,0.785,0.93598175
19403,Ukraine,UKR,2019,44957458.0,77.5931273731446,16.7162998851047,7604522.332,69.473,77.0,0.789,0.8491745
19405,Ukraine,UKR,2021,44298640.0,76.4560579910252,17.3880676697975,3282709.0,69.757,76.0,0.772,0.8069992
19514,United Kingdom,GBR,2000,58892514.0,243.427908899268,15.8897578485505,70436030.0,78.651,72.0,0.87,0.0
19519,United Kingdom,GBR,2005,60401206.0,249.663977183483,15.9578367640377,93602879.0,79.915,79.0,0.903,0.0
19524,United Kingdom,GBR,2010,62766365.0,259.440189310958,16.3383853690104,101515720.193399,81.302,83.0,0.921,0.0
19529,United Kingdom,GBR,2015,65088000.0,269.036498160625,17.7699801979471,131512994.0,82.626,85.0,0.931,0.0
19531,United Kingdom,GBR,2017,65966000.0,272.665647088001,18.0734136212163,151159067.0,83.143,86.0,0.937,0.0
19533,United Kingdom,GBR,2019,66631000.0,275.414376059191,18.457958087858,142392528.0,83.652,87.0,0.941,0.0
19535,United Kingdom,GBR,2021,66984000.0,276.873475798785,18.7186487679579,26631932.0,84.152,88.0,0.941,0.0
19579,United States,USA,2000,282162411.0,30.7973013298523,12.1858169904893,665327414.0,79.057,78.0,0.895,
19584,United States,USA,2005,295516599.0,32.2548765979183,12.1307281353119,720547738.0,79.928,81.0,0.907,1.1030273
19589,United States,USA,2010,309378227.0,33.8213646033526,12.8447616637143,720497000.0,80.772,83.0,0.919,0.989357
19594,United States,USA,2015,321815121.0,35.1809713558577,14.3102247136795,798222000.0,81.671,85.0,0.928,0.5706711
19596,United States,USA,2017,326608609.0,35.7049975840182,14.9391233929999,849403000.0,82.058,86.0,0.931,0.4106598
19598,United States,USA,2019,330226227.0,36.1004771837305,15.6728852475003,926737000.0,82.459,85.0,0.936,0.2553711
19600,United States,USA,2021,332099760.0,36.3052926398919,16.4737700238047,666153000.0,82.873,86.0,0.921,0.10506439
19839,Uruguay,URY,2000,3266206.0,18.6619014969718,13.0628146138341,642027.0,92.028,65.0,0.764,2.3619614
19844,Uruguay,URY,2005,3285771.0,18.773688721289,13.6687553697443,586458.0,93.319,70.0,0.778,1.9392166
19849,Uruguay,URY,2010,3318580.0,18.9611472974517,14.1874838033135,,94.414,78.0,0.796,1.041565
19854,Uruguay,URY,2015,3368017.0,19.2436121586104,14.6098431213382,,95.045,81.0,0.818,0.33049774
19856,Uruguay,URY,2017,3388438.0,19.3602902525426,14.8089200405792,,95.24,82.0,0.827,0.07373047
19858,Uruguay,URY,2019,3397206.0,19.4103873842989,15.1266239266362,,95.426,83.0,0.83,0.0
19860,Uruguay,URY,2021,3396695.0,19.4074677179751,15.4839800871112,,95.603,82.0,0.837,0.0
19904,Uzbekistan,UZB,2000,24787054.0,56.8556053811659,4.62465397007942,1744510.0,46.126,55.0,0.603,6.92749
19909,Uzbekistan,UZB,2005,26356975.0,60.4727210570633,4.99995361758991,1639276.0,48.537,56.0,0.638,5.4950027
19914,Uzbekistan,UZB,2010,28385506.0,65.1205023262643,4.79886275765416,2114050.0,50.956,68.0,0.681,4.1399536
19919,Uzbekistan,UZB,2015,30749346.0,69.7897094870631,4.72878830124081,2486673.0,50.75,73.0,0.707,2.965805
19921,Uzbekistan,UZB,2017,31819178.0,72.2198017195203,4.94336473656492,2581865.0,50.55,74.0,0.719,2.4981232
19923,Uzbekistan,UZB,2019,32964701.0,74.8253929702307,5.19811024525901,3685192.0,50.433,75.0,0.73,2.0279999
19925,Uzbekistan,UZB,2021,34243696.0,77.7112512566577,5.41000605498317,2010914.0,50.427,75.0,0.727,1.7250366
19969,Vanuatu,VUT,2000,186281.0,15.2814602132896,2.79309215647329,101503.0,21.673,31.0,,15.563728
19974,Vanuatu,VUT,2005,210760.0,17.2895816242822,2.88195103435187,112254.0,23.099,31.0,0.561,14.94828
19979,Vanuatu,VUT,2010,238248.0,19.5445447087777,3.20611968646051,247944.0,24.462,38.0,0.582,12.833244
19984,Vanuatu,VUT,2015,266101.0,21.829450369155,3.73749065204565,272332.0,24.961,45.0,0.599,10.872047
19986,Vanuatu,VUT,2017,278507.0,22.8471698113208,3.88715543954012,341110.0,25.163,44.0,0.607,10.091949
19988,Vanuatu,VUT,2019,291985.0,23.9528301886792,4.00620580886999,466865.053133403,25.394,46.0,0.622,9.311295
19990,Vanuatu,VUT,2021,305868.0,25.0917145200984,4.09620474158012,128164.0,25.665,47.0,0.615,8.5295105
20035,Venezuela,VEN,2000,24526708.0,27.8064826257015,4.659577632677,4295000.0,87.559,49.0,0.703,2.283722
20040,Venezuela,VEN,2005,26785804.0,30.3676707669633,5.11497816371273,5043028.0,87.954,60.0,0.728,3.173645
20045,Venezuela,VEN,2010,28813101.0,32.6660631483476,5.73832368824168,6428163.0,88.083,67.0,0.764,4.063568
20050,Venezuela,VEN,2015,30573972.0,34.662402358143,6.53595483112237,7086072.0,88.154,77.0,0.768,4.953491
20052,Venezuela,VEN,2017,30565323.0,34.6525967915651,7.00354275654894,4209158.0,88.183,75.0,0.749,5.3094635
20054,Venezuela,VEN,2019,28938098.0,32.8077750694405,7.84708794613938,1516839.0,88.24,74.0,0.724,5.665428
20056,Venezuela,VEN,2021,28237826.0,32.0138608922397,8.63156214646269,265276.0,88.325,75.0,0.696,6.0214005
20134,Vietnam,VNM,2000,77154011.0,248.035784093101,5.98422229781561,2877894.0,24.374,37.0,0.604,18.456444
20139,Vietnam,VNM,2005,81088313.0,259.203077001761,6.19913131008164,5453683.0,27.281,44.0,0.647,14.343208
20144,Vietnam,VNM,2010,87455152.0,279.147229120251,6.04689250352508,14377619.0,30.417,59.0,0.686,10.433289
20149,Vietnam,VNM,2015,92823254.0,296.1974772084,6.45078979885794,29944771.0,33.809,68.0,0.717,6.75177
20151,Vietnam,VNM,2017,95176977.0,303.688787280275,6.76773963938779,42592762.0,35.213,70.0,0.729,5.351326
20153,Vietnam,VNM,2019,97173776.0,310.034412897339,7.25022977006795,53227026.0,36.628,69.0,0.744,3.9947052
20155,Vietnam,VNM,2021,98935098.0,315.653937574379,7.88570347458642,14754847.0,38.052,68.0,0.754,2.6824875
20508,Yemen,YEM,2000,,,,,26.267,28.0,0.439,41.274708
20513,Yemen,YEM,2005,,,,,28.936,30.0,0.481,35.30806
20518,Yemen,YEM,2010,,,,,31.776,39.0,0.502,26.51278
20523,Yemen,YEM,2015,,,,,34.777,39.0,0.475,18.185524
20525,Yemen,YEM,2017,,,,,36.016,41.0,0.459,14.996567
20527,Yemen,YEM,2019,,,,,37.273,42.0,0.458,11.892899
20529,Yemen,YEM,2021,,,,,38.546,42.0,0.458,8.876701
20641,Zambia,ZMB,2000,10017631.0,13.475606343911,2.36227994611301,89628.0,34.802,28.0,0.429,49.127953
20646,Zambia,ZMB,2005,11718819.0,15.7640256123973,2.06377024852078,53880.0,36.911,34.0,0.48,43.038483
20651,Zambia,ZMB,2010,13965594.0,18.7863624746096,1.83336276280121,260502.0,39.355,45.0,0.533,37.03628
20656,Zambia,ZMB,2015,16399089.0,22.0598730141648,1.73777036449312,203617.0,41.907,52.0,0.565,31.26197
20658,Zambia,ZMB,2017,17441320.0,23.4618706197285,1.75286336564157,154573.0,42.976,53.0,0.57,29.013687
20660,Zambia,ZMB,2019,18513839.0,24.9046113076582,1.78700911823288,17505.6896363636,44.072,54.0,0.578,26.803406
20662,Zambia,ZMB,2021,19603607.0,26.3705551594721,1.82696220580829,136609.957,45.192,56.0,0.574,25.532532
20706,Zimbabwe,ZWE,2000,11892055.0,30.74073930464,3.43720240109888,607976.0,33.758,30.0,0.458,20.79686
20711,Zimbabwe,ZWE,2005,12483432.0,32.2694377665762,3.22261951771834,243022.0,34.11,31.0,0.455,21.090149
20716,Zimbabwe,ZWE,2010,13356548.0,34.5264262634096,3.10210029949731,258828.0,33.196,46.0,0.512,21.847137
20721,Zimbabwe,ZWE,2015,14399013.0,37.2211787514541,3.22149163973947,370165.0,32.385,56.0,0.567,22.588303
20723,Zimbabwe,ZWE,2017,14812482.0,38.2899883675843,3.38745728096075,282539.0,32.237,57.0,0.575,22.834778
20725,Zimbabwe,ZWE,2019,15271368.0,39.4762000775494,3.53424144890757,,32.21,55.0,0.584,23.044952
20727,Zimbabwe,ZWE,2021,15797210.0,40.8354917926845,3.59797394603224,75638.12,32.303,55.0,0.581,23.217918
